"cell_id","X","Y","cluster","Pseudotime","paper_state","Zone","SOX2","EOMES","MYT1L"
"SRR2967748",20.0522541997577,-44.9692312881136,"2",309.091693613224,"N2","CP",0,0,9.08778104770847
"SRR2967749",58.7603254500925,-39.623775685605,"2",309.091693613224,"N2","CP",0,0,8.16190279432681
"SRR2967750",62.7528531905204,-8.58719454064572,"2",309.091693613224,"N2","CP",0,0.430948920629248,0.841176096526681
"SRR2967751",42.0174187218203,-56.8327100645826,"2",309.091693613224,"N2","CP",0,0,8.23100992204362
"SRR2967752",53.390979647053,-44.5989157461498,"2",309.091693613224,"N2","CP",0,0,7.71570121800128
"SRR2967753",69.5975086253999,-35.3106209488991,"2",309.091693613224,"N2","CP",0,0,8.68476965591893
"SRR2967754",61.1694343526267,-8.77786608473872,"2",309.091693613224,"N2","CP",0,0,6.31548290633297
"SRR2967755",63.454140347705,-37.0582858524324,"2",309.091693613224,"N2","CP",0,0,5.97904442794233
"SRR2967756",48.2437264165655,-34.2451163266731,"2",309.091693613224,"N2","CP",0,0,6.52793828194386
"SRR2967757",64.5606255220783,21.1492536627107,"6",309.091693613224,"N2","CP",0.530975639615236,2.4067026440554,0.28519741561468
"SRR2967758",79.9814552491465,-20.6819284450908,"2",309.091693613224,"N2","CP",0,0,6.99020609794419
"SRR2967759",74.2009681172762,-16.2194420677652,"2",309.091693613224,"N2","CP",0,0,8.02780649692911
"SRR2967760",61.7754601597539,58.7128380544071,"6",309.091693613224,"N2","CP",4.91336815967972,0.413993692578406,0
"SRR2967761",54.5312254030519,49.0174363192558,"6",309.091693613224,"N2","CP",5.89820593350092,0,0.303356423868461
"SRR2967762",59.1238216254562,-22.8046673790523,"2",309.091693613224,"N2","CP",0,0,7.67938860862628
"SRR2967763",121.618752915329,37.7371873692515,"6",309.091693613224,"N2","CP",0,0,10.0370938958061
"SRR2967764",-20.9644001329171,46.8234043453054,"4",132.49009251957,"AP2","VZ",2.68100840571331,0,2.39372370832223
"SRR2967765",69.380838271319,-17.7521270465151,"2",309.091693613224,"N2","CP",0,0,9.67344865595961
"SRR2967766",58.3627595960049,-35.1616288701078,"2",309.091693613224,"N2","CP",0,0,8.76185702478967
"SRR2967767",35.3069711521066,-63.7212456861741,"2",309.091693613224,"N2","CP",0,0,8.98993088681434
"SRR2967769",14.6422703081054,10.0074411469567,"1",143.217941774755,"BP1","iSVZ",2.52338380358319,7.91991804588224,1.56212272900062
"SRR2967770",41.7658623480977,-40.9215598469739,"2",309.091693613224,"N2","CP",0,0,0
"SRR2967771",64.0337670146116,-35.4730223952026,"2",309.091693613224,"N2","CP",0,0,2.30936830114496
"SRR2967772",66.8154121616779,-5.24612751337011,"6",309.091693613224,"N2","CP",0,0,6.6876206320849
"SRR2967773",65.3193798565494,5.12601002942731,"6",309.091693613224,"N2","CP",0,0.23106001235101,8.71664800788143
"SRR2967774",66.9698830843996,-15.5024075189637,"2",309.091693613224,"N3","CP",0,0,1.73833982782179
"SRR2967775",51.2400459666014,-44.2606694358173,"2",309.091693613224,"N3","CP",0,0,5.86323476683399
"SRR2967776",67.1345167759164,-11.9949420180918,"6",309.091693613224,"N3","CP",0,0,6.65605439884875
"SRR2967777",35.9082834657409,-42.0720945655467,"2",309.091693613224,"N3","CP",0,0,7.20072208779512
"SRR2967778",5.37740351401617,46.3548657386566,"1",309.091693613224,"N3","CP",1.90406013857347,0,0.814017953310434
"SRR2967779",50.3225735428324,-32.3283872368165,"2",309.091693613224,"N3","CP",0,0.192026209388621,5.75527484049709
"SRR2967780",78.9119936387147,12.1723248513501,"6",309.091693613224,"N3","CP",0,0,5.88448802974188
"SRR2967781",70.6493980661564,-5.70856519528596,"6",309.091693613224,"N3","CP",0,0,7.76141161003933
"SRR2967782",60.8596889208896,-24.5388066528036,"2",309.091693613224,"N3","CP",0,0,8.44107673469862
"SRR2967783",-2.01032602801872,27.1586318172588,"4",139.04259405022,"BP1","iSVZ",3.10994052992688,6.83838455835769,1.09870925353664
"SRR2967784",80.5552631259213,-10.4944738280324,"6",309.091693613224,"N3","CP",0,0,8.4826547063469
"SRR2967785",-22.577274486486,45.2118380174128,"4",131.519756657576,"AP2","VZ",2.71075905467851,0,0
"SRR2967786",87.8230493177617,10.5720880605363,"6",309.091693613224,"N3","CP",0,0.227142189990109,2.22063951287686
"SRR2967787",3.79402054749121,35.9089054075692,"1",309.091693613224,"N3","CP",5.12153766152091,0,0.687479098830556
"SRR2967788",76.4607718695516,6.71091013269704,"6",309.091693613224,"N3","CP",0,0,4.20038664552056
"SRR2967789",46.7463099019021,-36.3884820658018,"2",309.091693613224,"N3","CP",0,0,7.46539498531407
"SRR2967790",82.7200206626238,19.3745873557431,"6",309.091693613224,"N3","CP",0,0,8.61573261725984
"SRR2967791",73.398086385658,-8.4119100244806,"6",309.091693613224,"N3","CP",0,0,8.62645008828814
"SRR2967792",67.506109591153,-15.2364915424853,"6",309.091693613224,"N3","CP",0,0,6.75412587877914
"SRR2967793",48.5216944582807,-40.1252872619246,"2",309.091693613224,"N3","CP",0,0,4.84739064689792
"SRR2967794",51.8095339660895,43.6517411938722,"6",309.091693613224,"N3","CP",0.235502827387712,8.43122596339994,0
"SRR2967795",68.9882822360606,-7.11688695662651,"6",309.091693613224,"N3","CP",0,0,5.88062430981438
"SRR2967796",93.8899511048203,20.8211084811334,"6",309.091693613224,"N3","CP",0,0,8.70007553040082
"SRR2967797",48.4454983776619,-33.1384749430804,"2",309.091693613224,"N3","CP",0,0,5.93631756624875
"SRR2967798",85.5276367294711,14.2475112687112,"6",309.091693613224,"N3","CP",0,0,7.80219321694183
"SRR2967799",72.4666365533937,-0.910289791491308,"6",309.091693613224,"N3","CP",0,0,10.2253520607761
"SRR2967800",74.1500851248092,-4.2172628448184,"6",309.091693613224,"N3","CP",0,0,7.83643544325425
"SRR2967801",38.2292354408345,18.218516306512,"6",309.091693613224,"N3","CP",0,7.66973546279798,0.29995264155153
"SRR2967802",80.412321552342,5.61893334416466,"6",309.091693613224,"N3","CP",0,0.3168095768993,6.27595313324529
"SRR2967803",83.3119454500707,-0.0354280723422754,"6",309.091693613224,"N3","CP",0,0,4.38814130872205
"SRR2967804",93.275062302443,27.4932989961121,"6",309.091693613224,"N3","CP",0,0,0.214287721197304
"SRR2967805",82.7255799762165,4.25924085850956,"6",309.091693613224,"N3","CP",0,0,6.08829003210202
"SRR2967806",73.9923096767389,-5.22965675724918,"6",309.091693613224,"N3","CP",0,0,6.98555735370211
"SRR2967807",79.6735875001915,18.958575935098,"6",309.091693613224,"N3","CP",0,1.24040592611104,7.25022260927865
"SRR2967808",79.5225840510333,8.94848209542295,"6",309.091693613224,"N3","CP",0,0,8.86202357799578
"SRR2967809",84.2947725447007,18.0051895499548,"6",309.091693613224,"N3","CP",0,0,7.07545775626114
"SRR2967810",25.7575889788211,38.9596699047646,"1",309.091693613224,"N3","CP",2.48777444797834,0,0.774215665577309
"SRR2967811",63.2853101383023,-25.7369873871553,"2",309.091693613224,"N3","CP",0,0,4.16519644199483
"SRR2967812",72.5243529729738,-4.72202596683522,"6",309.091693613224,"N3","CP",0,0,7.10195466704688
"SRR2967813",71.7278652319329,-14.8161203436456,"6",309.091693613224,"N3","CP",0,0,5.41105671118711
"SRR2967814",70.2250582817264,-6.76452265777765,"6",309.091693613224,"N3","CP",0,0,8.51731113015255
"SRR2967815",78.0352322372497,-11.5206486578158,"6",309.091693613224,"N3","CP",0,0,9.39352560321432
"SRR2967816",37.4409470183244,8.80836596326431,"6",309.091693613224,"N3","CP",0,0,6.95399850799128
"SRR2967817",75.3537960875796,3.83546743207821,"6",309.091693613224,"N3","CP",0,0,0.159856486022932
"SRR2967818",71.1044756493637,-3.58019660690682,"6",309.091693613224,"N3","CP",0,0,6.74965493414116
"SRR2967819",70.8051100265466,7.08648488115924,"6",309.091693613224,"N3","CP",0,0,5.55364311607809
"SRR2967820",10.1233390709909,22.2289762245814,"4",141.130278349395,"BP1","iSVZ",0,7.30452929441515,6.4262530117877
"SRR2967821",54.8804418584704,-32.7979671474813,"2",309.091693613224,"N3","CP",0,0,7.42148420647325
"SRR2967822",48.6171835459716,-39.5014980973564,"2",309.091693613224,"N3","CP",0,0,6.34890339120653
"SRR2967823",80.423320941828,4.96501245095484,"6",309.091693613224,"N3","CP",0,0,8.18067500748345
"SRR2967824",64.9891942872352,-30.0554035571597,"2",309.091693613224,"N3","CP",0,0,8.36911745859982
"SRR2967825",1.21406550191416,17.2743730792357,"4",141.36912734282,"BP1","iSVZ",0,7.0566377151132,1.15019570759408
"SRR2967826",92.7667132946654,-3.04580679866275,"6",309.091693613224,"N3","CP",0,0,6.71311840136957
"SRR2967827",56.4319174709803,-37.7098345848042,"2",309.091693613224,"N3","CP",0,0,4.81513476578376
"SRR2967828",52.069848453792,-35.7524710771058,"2",309.091693613224,"N3","CP",0,0,5.62186725985977
"SRR2967829",67.9762463157133,-24.7503958921713,"2",309.091693613224,"N3","CP",0,0.322019270332833,7.46314832442483
"SRR2967830",58.212201613763,-32.7297637068308,"2",309.091693613224,"N3","CP",0,0,7.63563106633824
"SRR2967831",49.1479656423488,-49.0560684846359,"2",309.091693613224,"N3","CP",0,0,7.1643538713639
"SRR2967832",64.259817645496,-35.4718908740401,"2",309.091693613224,"N3","CP",0,0.174947088142346,8.19381116075549
"SRR2967833",60.2005141319807,-18.3557067870068,"2",309.091693613224,"N3","CP",0,0,9.21942992473903
