"cell_id","X","Y","cluster","Pseudotime","paper_state","Zone","PAX6","EOMES","MYT1L"
"SRR2967766",27.9816728284561,23.2795119456571,"2",266.579615271415,"N1","oSVZ",1.85097539958901,0,8.76185702478967
"SRR2967767",9.90274600798698,59.7513314709216,"2",307.313455129031,"N2","CP",0,0,8.98993088681434
"SRR2967768",24.9926686000137,5.40360433310733,"4",249.772068670421,"BP2","oSVZ",0.715034085322536,0,5.32126430248459
"SRR2967769",-26.7784187383967,-17.8662661614662,"5",143.49447393186,"AP2","VZ",7.02793916159192,7.91991804588224,1.56212272900062
"SRR2967770",11.8180835399927,30.9949817633469,"4",279.949556810002,"N2","CP",0,0,0
"SRR2967771",33.9407660699124,23.4831467248813,"2",264.786699778368,"N1","oSVZ",0.674155990178035,0,2.30936830114496
"SRR2967772",33.288072904566,-15.5184909994131,"6",226.344772800348,"BP1","iSVZ",0.263361379654095,0,6.6876206320849
"SRR2967773",26.4725356521708,-26.0623941803827,"6",212.371754744945,"BP1","iSVZ",3.16333448756099,0.23106001235101,8.71664800788143
"SRR2967774",37.0353711681113,0.0106921027321508,"6",241.926063498545,"BP2","oSVZ",0,0,1.73833982782179
"SRR2967775",27.4129604108416,30.7456360832175,"4",273.749976123287,"N2","CP",0,0,5.86323476683399
"SRR2967776",35.6525726316557,-9.02699082094991,"6",233.116929973913,"BP2","iSVZ",5.68077161299939,0,6.65605439884875
"SRR2967777",9.7959451581937,31.4893205708239,"4",281.253151971349,"N2","CP",0,0,7.20072208779512
"SRR2967778",-46.1685962948635,-46.2037358714895,"5",133.400100563961,"AP2","VZ",8.42060029755801,0,0.814017953310434
"SRR2967779",22.5497147146513,18.9933952097608,"4",264.332602199076,"N1","oSVZ",7.60539802849224,0.192026209388621,5.75527484049709
"SRR2967780",41.624462020809,-36.4399894827269,"6",212.205794485624,"BP1","iSVZ",3.84718516226996,0,5.88448802974188
"SRR2967781",36.6843428859508,-15.1890053682635,"6",227.096092880732,"BP1","iSVZ",1.5402207401447,0,7.76141161003933
"SRR2967782",30.0006821322564,8.00299179600717,"4",251.174607556891,"BP2","oSVZ",1.74937979985679,0,8.44107673469862
"SRR2967783",-45.9197040316136,-26.058668634374,"5",126.404351296493,"AP2","VZ",5.75116911049836,6.83838455835769,1.09870925353664
"SRR2967784",49.5956809031769,-8.65471128277155,"6",233.329425347285,"BP2","iSVZ",1.48420517177279,0,8.4826547063469
"SRR2967786",50.0153907867979,-37.091753713765,"6",214.610796777806,"BP1","iSVZ",2.18260014004376,0.227142189990109,2.22063951287686
"SRR2967787",-43.6606758084775,-34.5908176550552,"5",131.882049437832,"AP2","VZ",7.85418894139438,0,0.687479098830556
"SRR2967788",38.6225751486111,-27.8257479817159,"6",216.666663588263,"BP1","iSVZ",8.03737673061382,0,4.20038664552056
"SRR2967789",19.0267861060434,24.3998173587517,"4",270.857163242507,"N1","CP",0,0,7.46539498531407
"SRR2967790",43.0275348402022,-44.2988407375093,"6",210.211019348252,"BP1","iSVZ",4.77495042403649,0,8.61573261725984
"SRR2967791",42.4779271437195,-7.79154772311054,"6",234.06031912448,"BP2","iSVZ",0,0,8.62645008828814
"SRR2967792",36.3292454868079,-1.76489378497233,"6",240.259802568668,"BP2","oSVZ",1.83783427898999,0,6.75412587877914
"SRR2967793",21.4081398153208,29.1242691642378,"4",274.482017745195,"N2","CP",1.37633484166715,0,4.84739064689792
"SRR2967794",7.7053135087796,-63.0717425885898,"6",181.385063280552,"BP1","iSVZ",6.79230877344294,8.43122596339994,0
"SRR2967795",35.8369525265497,-13.1852057116968,"6",228.971561517221,"BP2","iSVZ",0,0,5.88062430981438
"SRR2967796",55.233167858271,-46.5657653987868,"6",212.160207510805,"BP1","iSVZ",0,0,8.70007553040082
"SRR2967797",20.023564355438,20.2514189495564,"4",266.459286889695,"N1","oSVZ",0,0,5.93631756624875
"SRR2967798",49.0667516054679,-41.2343854910895,"6",212.375676978074,"BP1","iSVZ",0,0,7.80219321694183
"SRR2967799",38.6201814487297,-19.2790397176198,"6",223.712130177343,"BP1","iSVZ",0,0,10.2253520607761
"SRR2967800",40.8765221098557,-17.0397408359981,"6",225.819124146822,"BP1","iSVZ",0,0,7.83643544325425
"SRR2967801",-2.8035016291213,-31.0546065534254,"6",175.563767276775,"AP2","iSVZ",4.59680994441014,7.66973546279798,0.29995264155153
"SRR2967802",46.1619803257975,-29.8264214336724,"6",217.974987535029,"BP1","iSVZ",0,0.3168095768993,6.27595313324529
"SRR2967803",50.2661164549664,-16.7069250882531,"6",227.287327924735,"BP1","iSVZ",5.31290836101106,0,4.38814130872205
"SRR2967804",52.1204669846676,-53.9101501092422,"6",209.81987745707,"BP1","iSVZ",4.26975880116303,0,0.214287721197304
"SRR2967805",47.8330587433941,-27.742920811954,"6",219.694325050358,"BP1","iSVZ",0,0,6.08829003210202
"SRR2967806",41.0842874225082,-16.9018492700538,"6",225.94651801932,"BP1","iSVZ",0,0,6.98555735370211
"SRR2967807",40.0842171233317,-43.1332235675429,"6",208.959400306746,"BP1","iSVZ",0,1.24040592611104,7.25022260927865
"SRR2967808",43.3740937396333,-33.5100793442447,"6",214.501845994303,"BP1","iSVZ",0,0,8.86202357799578
"SRR2967809",45.1896359094382,-42.3761778080996,"6",210.654453758123,"BP1","iSVZ",0,0,7.07545775626114
"SRR2967810",-20.9643179602254,-44.4918230480588,"5",156.504602754193,"AP2","VZ",7.69966267312664,0,0.774215665577309
"SRR2967811",35.8930543356981,11.5141155182393,"2",253.071964380018,"BP2","oSVZ",0,0,4.16519644199483
"SRR2967812",37.8403636993981,-18.8697928404516,"6",223.846588252259,"BP1","iSVZ",7.32385641023094,0,7.10195466704688
"SRR2967813",42.0644322454574,-1.8250404486043,"2",239.60256436589,"BP2","oSVZ",0,0,5.41105671118711
"SRR2967814",37.6104719927723,-15.0798655089938,"6",227.320111574551,"BP2","iSVZ",1.8031898317851,0,8.51731113015255
"SRR2967815",47.7913398238999,-8.2627909908432,"6",233.741993999018,"BP2","iSVZ",0,0,9.39352560321432
"SRR2967816",-0.886350822495429,-20.4529073759573,"6",180.529377360446,"BP1","iSVZ",7.31944632940715,0,6.95399850799128
"SRR2967817",38.7172961397262,-25.3653383404551,"6",218.579919138311,"BP1","iSVZ",1.13963320511453,0,0.159856486022932
"SRR2967818",37.2369345680697,-18.7606592731503,"6",223.846588252259,"BP1","iSVZ",0,0,6.74965493414116
"SRR2967819",35.9777318119364,-27.9253112246026,"6",215.77406030905,"BP1","iSVZ",1.76449478255154,0,5.55364311607809
"SRR2967820",-34.7609438996484,-20.8478561678092,"5",135.948778172088,"AP2","VZ",7.87170198348577,7.30452929441515,6.4262530117877
"SRR2967821",29.76474828054,19.4773233368432,"2",262.391655043517,"N1","oSVZ",0,0,7.42148420647325
"SRR2967822",21.944041576143,26.5570482851728,"4",271.862705659756,"N1","CP",1.08138053504893,0,6.34890339120653
"SRR2967823",45.0053442705455,-28.0663497910963,"6",218.360906371868,"BP1","iSVZ",0,0,8.18067500748345
"SRR2967824",36.8165898443742,16.1931179839476,"2",257.174941146457,"N1","oSVZ",0,0,8.36911745859982
"SRR2967825",-45.0899056356693,-17.0608307441718,"5",123.448518082945,"AP2","VZ",8.31512238407175,7.0566377151132,1.15019570759408
"SRR2967826",59.8658479313043,-14.9424375769143,"2",229.380661596866,"BP2","iSVZ",1.42351363145624,0,6.71311840136957
"SRR2967827",32.3416824194111,24.2520008813608,"2",266.000520197931,"N1","oSVZ",0,0,4.81513476578376
"SRR2967828",23.8799031922766,22.6318224056269,"4",267.419647805174,"N1","oSVZ",0.288812120283414,0,5.62186725985977
"SRR2967829",38.0414947714667,11.5985583881413,"2",252.584648229529,"BP2","oSVZ",1.68991189619847,0.322019270332833,7.46314832442483
"SRR2967830",32.4795097199666,18.3105386660274,"2",260.44209490829,"N1","oSVZ",0,0,7.63563106633824
"SRR2967831",24.668546497147,39.9946549671893,"2",283.292928240231,"N2","CP",0,0,7.1643538713639
"SRR2967832",36.258099013684,18.9158508063964,"4",259.853382563241,"N1","oSVZ",0,0.174947088142346,8.19381116075549
"SRR2967833",28.4790715366404,-0.654656174425207,"4",242.579022365468,"BP2","oSVZ",1.05868361736202,0,9.21942992473903
